Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
5/15/2021,177,7,43,38,38,33,19,27,12,6,4,0,92,85,0,53,3,77,23,5,16,0,0,0,0,0,2,2,3,0,3,4,0,2,0,3,2,0,0,1,4,6,4,13,7,3,5,0,16,27,0,13,1,19,9,1,0
1/21/2022,1535,24,79,361,295,273,194,159,132,62,59,0,843,686,6,376,104,247,437,67,304,0,0,0,0,3,3,2,16,0,13,11,0,4,1,11,8,0,0,3,5,7,7,6,13,13,25,0,43,36,0,19,4,23,29,0,4
4/21/2021,655,8,71,110,161,134,105,62,44,19,20,0,346,309,0,165,32,234,151,17,56,0,1,0,1,1,2,2,1,0,3,5,0,2,0,3,2,1,0,2,8,7,9,14,15,6,10,0,40,31,0,11,5,45,9,1,0
10/15/2021,316,1,19,87,59,61,32,29,27,11,10,0,153,161,2,64,13,68,115,23,33,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,4,5,4,0,8,11,0,3,1,8,6,0,1
7/16/2021,155,1,10,23,42,48,14,18,6,3,1,0,79,75,1,23,9,42,56,1,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,1,3,0,2,0,5,5,0,2,0,7,1,0,0
8/26/2020,388,3,34,48,126,82,44,44,23,12,9,0,196,191,1,198,6,43,102,18,21,0,0,0,1,0,0,1,1,0,0,3,0,1,0,1,1,0,0,1,4,3,3,8,5,5,5,0,20,14,0,16,1,6,6,4,1
5/21/2021,246,6,29,53,49,45,36,33,18,6,6,0,141,104,1,51,11,111,44,4,25,0,1,0,0,1,2,1,1,0,3,3,0,2,0,4,0,0,0,0,3,1,2,10,7,3,3,0,18,11,0,2,1,20,3,1,2
10/9/2021,238,4,21,51,52,53,31,26,16,7,2,0,114,122,2,46,10,60,84,15,23,0,0,0,0,0,1,2,1,0,3,1,0,0,0,4,0,0,0,1,0,4,4,3,5,2,2,0,13,8,0,4,1,9,6,0,1
10/4/2021,430,3,23,105,84,80,53,48,33,22,5,0,213,215,2,74,18,128,134,24,52,0,0,0,0,0,2,1,0,0,1,2,0,1,0,0,2,0,0,0,3,5,3,4,3,2,3,0,14,9,0,6,0,8,6,3,0
3/6/2021,218,2,31,29,56,50,25,21,22,8,7,0,107,111,0,88,13,43,43,15,16,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,5,4,4,6,6,6,0,12,19,0,6,1,14,6,2,2
6/6/2020,170,20,38,18,33,22,36,28,20,9,4,0,88,82,0,91,1,31,26,8,13,0,0,1,1,0,7,7,4,0,7,13,0,8,1,9,2,0,0,0,6,5,4,5,10,2,6,0,12,26,0,16,0,13,8,0,1
11/7/2021,306,5,22,64,79,73,45,25,12,5,3,0,163,142,1,40,12,67,102,20,65,0,0,0,0,1,1,2,1,0,2,3,0,3,0,2,0,0,0,1,3,0,7,3,3,3,2,0,13,9,0,9,0,11,2,0,0
6/6/2021,58,7,16,10,19,8,7,5,5,3,1,0,32,26,0,12,0,29,11,2,4,0,0,0,2,1,2,2,0,0,5,2,0,3,1,3,0,0,0,0,3,2,2,5,0,4,0,0,11,5,0,4,0,10,2,0,0
9/5/2021,320,4,30,76,70,62,45,43,14,4,6,0,170,150,0,75,13,85,91,22,34,0,0,0,0,1,1,1,1,0,2,2,0,0,0,2,2,0,0,1,3,3,4,10,4,3,2,0,17,13,0,7,1,15,5,2,0
10/31/2020,1069,10,82,136,273,224,169,130,86,39,12,0,544,524,1,389,42,165,297,42,134,0,0,1,0,2,1,5,1,0,2,8,0,4,1,2,3,0,0,2,6,4,14,13,21,15,7,0,38,44,0,24,3,32,19,2,2
3/19/2021,441,2,31,64,145,106,49,37,21,13,6,0,220,221,0,124,29,92,143,15,38,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,1,3,3,3,4,7,5,5,0,16,15,0,10,0,15,6,0,0
1/5/2022,6841,19,240,1217,1568,1295,932,823,569,280,155,2,3724,3050,67,1638,303,1375,1496,418,1611,0,0,0,3,4,0,2,10,0,5,14,0,3,0,7,7,0,2,10,19,25,15,41,52,37,41,0,124,116,0,46,4,131,41,10,8
11/19/2021,685,1,40,174,120,150,96,64,48,24,9,0,363,320,2,124,20,138,209,63,131,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,4,5,4,6,12,6,0,17,23,0,9,1,17,10,1,2
12/25/2020,160,20,69,8,33,24,20,16,21,17,21,0,75,84,1,43,10,49,36,12,10,0,0,1,0,2,6,4,7,0,6,14,0,8,0,4,8,0,0,0,4,7,7,7,14,11,19,0,37,32,0,27,2,25,14,1,0
10/6/2021,375,5,31,89,87,76,42,36,28,10,7,0,183,191,1,67,13,104,124,19,48,0,0,0,1,1,2,0,1,0,1,4,0,4,0,1,0,0,0,0,1,4,6,4,5,8,3,0,17,14,0,1,1,19,9,0,1
11/24/2021,674,6,51,140,147,129,105,61,54,30,8,0,323,346,5,111,31,145,188,72,127,0,0,0,1,0,0,1,4,0,3,3,0,2,0,3,1,0,0,1,4,5,3,9,11,13,5,0,28,23,0,10,1,23,16,1,0
2/21/2021,158,9,22,16,42,31,27,23,10,5,4,0,86,72,0,29,3,36,64,8,18,0,1,0,1,0,1,3,3,0,4,5,0,3,0,1,3,2,0,1,5,3,2,4,1,4,2,0,11,11,0,2,1,10,7,0,2
5/22/2020,724,36,92,64,155,135,125,112,74,35,24,0,370,349,5,386,11,164,84,22,57,0,0,0,1,6,10,8,11,0,16,20,0,12,2,14,8,0,0,0,9,13,8,11,19,18,14,0,40,52,0,38,4,38,10,0,2
5/7/2020,940,49,140,58,179,195,172,147,116,40,33,0,485,450,5,519,20,152,110,29,110,0,0,2,2,8,14,10,13,0,20,29,0,16,3,19,9,1,1,2,5,18,20,20,34,23,18,0,55,85,0,67,3,41,22,6,1
1/28/2022,697,18,33,156,131,134,80,68,68,47,13,0,354,341,2,178,56,110,206,25,122,0,0,0,2,2,4,3,7,0,10,8,0,5,2,8,3,0,0,0,6,2,2,3,6,8,6,0,21,12,0,9,0,7,13,2,2
7/14/2021,141,2,7,25,44,33,15,13,9,1,1,0,74,66,1,14,6,50,49,7,15,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,2,1,0,1,0,3,4,0,1,1,4,1,0,0
10/30/2020,1872,4,84,233,474,384,289,241,151,65,35,0,953,915,4,785,42,311,461,77,196,0,0,0,0,2,1,1,0,0,2,2,0,0,0,3,1,0,0,2,7,13,8,9,12,15,18,0,41,43,0,23,2,34,19,4,2
4/23/2020,1468,36,167,32,194,206,223,240,245,161,167,0,782,684,2,544,23,492,202,61,146,0,1,1,4,3,9,8,10,0,9,27,0,13,2,14,7,0,0,1,6,14,22,26,39,31,28,0,79,88,0,61,6,57,31,10,2
6/11/2020,203,10,28,19,63,27,29,33,19,9,4,0,108,91,4,101,3,41,33,6,19,0,0,0,1,1,2,2,4,0,4,6,0,3,1,4,2,0,0,0,4,4,2,5,6,3,4,0,9,19,0,13,0,9,6,0,0
9/20/2020,108,6,17,14,31,28,13,9,5,7,1,0,57,51,0,32,9,14,47,3,3,0,0,0,0,0,3,1,2,0,3,3,0,3,0,1,2,0,0,0,2,2,1,5,3,3,1,0,6,11,0,5,0,7,4,1,0
8/29/2021,308,2,25,66,72,59,49,35,13,9,5,0,150,158,0,49,19,91,94,15,40,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,2,4,4,3,3,3,3,3,0,13,12,0,4,0,15,4,2,0
2/3/2022,149,1,,34,29,28,15,14,14,11,3,1,80,69,0,37,14,25,47,5,21,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
5/30/2020,238,21,55,22,54,41,43,41,23,9,5,0,131,106,1,116,5,51,22,11,33,0,0,0,2,1,7,5,6,0,11,10,0,11,0,5,4,1,0,2,6,3,8,10,10,9,7,0,19,36,0,16,2,23,9,0,5
4/25/2021,275,11,50,40,70,71,28,36,21,8,1,0,141,134,0,60,12,116,51,12,24,0,0,0,2,3,3,3,0,0,4,7,0,3,0,7,1,0,0,3,5,11,4,10,10,5,2,0,31,19,0,10,1,25,8,2,4
8/30/2021,595,5,42,135,123,127,88,61,32,22,7,0,314,281,0,158,13,146,141,30,107,0,0,0,1,1,1,0,2,0,3,2,0,2,0,3,0,0,0,1,5,4,10,5,5,7,5,0,22,20,0,10,0,20,8,2,2
7/1/2021,32,2,7,5,11,8,5,1,2,0,0,0,15,17,0,6,1,8,9,3,5,0,0,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,0,0,1,2,2,1,1,0,0,0,4,3,0,1,0,6,0,0,0
4/26/2021,651,6,58,120,154,143,95,92,31,10,6,0,353,297,1,176,21,265,98,22,69,0,0,0,0,0,2,1,3,0,4,2,0,2,0,1,3,0,0,1,4,10,11,9,13,3,7,0,37,21,0,12,1,35,9,0,1
4/6/2021,857,4,66,134,234,185,125,90,56,18,15,0,438,416,3,234,64,249,212,27,71,0,0,0,0,1,3,0,0,0,0,4,0,3,0,1,0,0,0,0,2,7,11,16,14,8,8,0,29,37,0,12,1,40,8,3,2
9/1/2021,539,5,30,99,146,107,72,53,38,12,12,0,301,236,2,123,26,136,137,19,98,0,0,0,0,0,0,0,5,0,2,3,0,1,0,3,1,0,0,1,4,5,5,4,4,2,5,0,15,15,0,4,0,16,8,1,1
1/9/2022,2045,21,151,401,430,382,280,231,161,95,63,2,1080,955,10,446,113,325,594,173,394,0,1,0,0,1,4,7,8,0,10,11,0,8,0,9,4,0,0,8,12,6,8,24,36,26,31,0,79,72,0,32,5,67,36,7,4
11/5/2021,477,2,31,112,104,100,71,46,22,12,10,0,242,232,3,64,7,110,161,35,100,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,0,3,4,5,6,7,3,3,0,18,13,0,6,0,13,10,0,2
5/11/2020,1017,38,128,62,206,197,192,142,118,69,31,0,519,494,4,585,16,185,113,24,94,0,0,1,3,6,3,6,19,0,14,24,0,16,0,15,7,0,0,5,5,10,17,24,26,28,13,0,51,77,0,52,3,43,22,6,2
1/22/2022,989,19,68,221,193,178,130,113,87,43,23,1,551,433,5,236,73,123,272,54,231,0,0,1,1,2,3,3,9,0,10,9,0,4,1,10,4,0,0,3,5,3,11,9,12,13,12,0,39,29,0,16,5,21,18,5,3
5/3/2021,553,6,61,88,113,124,74,85,44,20,5,0,313,240,0,144,19,233,90,10,57,0,0,0,0,0,2,1,3,0,2,4,0,1,0,2,3,0,0,2,3,7,11,14,14,6,4,0,27,34,0,9,0,42,6,2,2
9/14/2021,494,5,33,135,109,99,59,49,26,12,5,0,251,243,0,94,23,124,125,51,77,0,1,1,0,1,0,1,1,0,2,3,0,2,0,2,1,0,0,0,0,4,7,2,6,9,5,0,19,14,0,6,1,20,6,0,0
1/13/2021,1112,18,63,147,276,223,147,143,95,48,33,0,551,560,1,356,47,260,296,46,107,0,0,0,0,1,7,2,8,0,8,10,0,5,2,9,2,0,0,2,4,1,10,8,13,16,9,0,27,36,0,19,2,26,13,1,2
7/6/2020,283,5,31,23,80,66,41,35,21,11,6,0,150,129,4,93,10,80,54,7,39,0,0,0,0,1,2,0,2,0,4,1,0,1,0,2,2,0,0,1,3,3,5,6,5,5,3,0,17,14,0,6,1,16,6,0,2
10/16/2020,954,3,40,113,243,182,159,134,73,35,15,0,498,452,4,391,27,182,266,25,63,0,0,0,0,0,2,0,1,0,1,2,0,0,0,3,0,0,0,1,4,4,1,10,10,7,3,0,25,15,0,13,0,13,8,3,3
12/26/2021,4259,11,206,615,1135,977,659,431,255,122,65,0,2287,1934,38,824,144,1060,1144,405,682,0,0,0,1,0,5,4,1,0,5,6,0,1,0,6,4,0,0,12,24,23,20,34,37,30,26,0,113,92,1,33,4,120,35,6,8
4/16/2020,678,31,154,8,118,114,119,121,94,63,41,0,321,357,0,267,19,223,103,22,44,0,0,0,2,3,6,8,12,0,14,17,0,5,3,16,7,0,0,0,5,10,15,33,33,34,24,0,57,97,0,48,2,72,24,8,0
4/22/2020,1057,45,145,33,170,170,168,206,150,65,95,0,551,506,0,489,25,281,128,47,87,0,0,3,2,5,15,8,12,0,20,25,0,8,0,27,9,1,0,0,5,10,28,24,33,20,25,0,70,75,0,46,4,60,26,8,1
12/1/2020,2188,36,128,271,511,425,342,271,201,108,59,0,1167,1014,7,894,74,402,476,73,269,0,0,0,5,5,11,9,6,0,20,16,0,12,1,16,7,0,0,6,6,10,13,21,29,24,19,0,65,63,0,49,1,48,25,4,1
4/18/2021,316,7,53,44,71,78,45,44,18,9,7,0,173,143,0,63,12,134,70,11,26,0,0,0,0,4,0,1,2,0,5,2,0,3,1,3,0,0,0,2,5,4,8,17,9,5,3,0,27,26,0,7,0,37,7,1,1
4/29/2021,531,7,47,111,117,109,71,64,34,13,12,0,266,265,0,141,20,195,111,10,54,0,0,1,0,1,1,1,3,0,5,2,0,2,0,2,3,0,0,2,4,3,6,9,9,9,5,0,24,23,0,10,1,30,3,2,1
10/12/2021,378,6,22,95,78,77,53,35,21,15,4,0,199,176,3,64,17,106,124,23,44,0,0,1,2,0,1,1,1,0,2,4,0,2,0,3,1,0,0,0,1,3,3,5,4,4,2,0,11,11,0,8,1,11,2,0,0
5/15/2020,970,49,110,80,186,201,166,136,101,64,36,0,537,426,7,535,14,184,105,27,105,0,0,2,1,7,14,12,13,0,16,33,0,19,0,13,15,2,0,0,14,10,17,13,18,19,19,0,59,51,0,37,2,47,22,1,1
4/24/2020,1075,54,168,30,177,172,186,189,158,74,89,0,516,559,0,473,32,261,164,47,98,0,1,2,0,6,12,15,18,0,19,35,0,14,2,22,16,0,0,3,4,22,16,35,40,25,23,0,76,92,0,70,4,60,26,8,0
1/27/2022,963,14,54,263,191,178,111,71,83,40,26,0,487,470,6,243,59,140,287,61,173,0,0,0,0,0,2,4,8,0,9,5,0,2,0,7,5,0,0,3,3,4,5,4,16,6,13,0,26,28,0,14,2,21,14,1,2
12/14/2020,1461,21,106,159,330,298,213,201,130,81,49,0,767,688,6,474,62,332,315,60,218,0,0,0,0,2,3,10,6,0,13,8,0,11,2,6,2,0,0,7,5,9,11,17,20,18,19,0,47,59,0,35,1,45,21,3,1
11/12/2020,2928,18,114,329,742,571,495,383,255,114,39,0,1497,1423,8,1129,71,498,749,137,344,0,0,0,0,2,6,3,7,0,10,8,0,5,1,6,6,0,0,4,5,8,12,19,32,21,13,0,64,50,0,28,3,41,29,8,5
12/12/2020,915,21,79,110,215,178,135,124,90,45,18,0,467,445,3,331,33,156,261,29,105,0,0,0,0,2,5,5,9,0,10,11,0,3,2,9,7,0,0,1,2,5,7,18,18,17,11,0,37,42,0,16,5,39,15,3,1
7/23/2020,319,3,29,33,101,68,43,36,17,12,9,0,190,128,1,94,14,84,87,15,25,0,0,0,1,0,0,2,0,0,2,1,0,1,0,2,0,0,0,0,4,6,3,5,3,5,3,0,15,14,0,14,1,10,3,1,0
10/6/2020,560,2,29,61,176,105,93,71,32,17,5,0,294,265,1,226,15,70,181,18,50,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,5,5,5,4,5,3,1,0,10,19,0,11,1,8,7,1,1
2/2/2022,203,6,,35,36,35,34,28,18,12,5,0,105,98,0,40,18,31,68,13,33,0,0,0,0,1,1,3,1,0,4,2,0,0,0,3,2,1,0,,,,,,,,,,,,,,,,,,
7/13/2020,337,4,33,36,99,69,45,35,31,7,15,0,194,142,1,129,8,95,73,7,25,0,1,0,0,0,1,1,1,0,2,2,0,1,0,1,2,0,0,2,1,5,3,8,5,6,3,0,16,17,0,11,2,12,6,1,1
9/17/2021,441,5,37,94,92,97,62,41,30,12,13,0,245,195,1,71,15,118,147,33,57,0,0,0,1,1,2,0,1,0,4,1,0,1,1,3,0,0,0,1,2,6,6,7,3,4,8,0,22,15,0,3,0,23,8,1,2
3/30/2021,737,3,42,93,258,144,90,77,58,12,5,0,378,358,1,170,43,165,287,17,55,0,0,1,0,0,0,1,1,0,0,3,0,1,1,0,1,0,0,0,2,3,10,8,11,6,2,0,23,19,0,15,2,19,6,0,0
4/24/2021,412,10,46,75,84,96,62,49,29,12,5,0,229,183,0,117,16,141,85,14,39,0,0,0,0,2,4,2,2,0,4,6,0,4,0,2,4,0,0,1,3,7,14,6,7,2,6,0,27,19,0,9,0,27,8,0,2
3/11/2020,13,0,7,0,4,1,3,3,2,0,0,0,4,9,0,2,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,4,3,0,1,0,5,1,0,0
8/25/2020,413,4,26,52,121,75,69,50,27,9,9,1,224,185,4,189,8,66,106,16,28,0,0,0,0,0,0,0,4,0,1,3,0,0,1,2,1,0,0,0,3,3,3,6,6,3,2,0,12,14,0,6,0,9,8,2,1
5/27/2020,615,26,65,70,125,101,116,83,66,32,22,0,318,288,9,334,13,122,56,20,70,0,0,2,1,1,7,7,8,0,10,16,0,10,1,10,5,0,0,0,4,6,11,12,12,12,8,0,29,36,0,25,1,20,16,2,1
8/22/2021,284,7,33,45,65,61,52,33,16,6,6,0,151,133,0,52,7,74,103,14,34,0,0,0,2,2,1,0,2,0,4,3,0,1,1,5,0,0,0,1,4,4,11,4,4,1,4,0,19,14,0,6,1,17,8,0,1
10/26/2020,1541,8,78,193,404,303,257,180,117,66,21,0,782,757,2,605,54,281,390,53,158,0,0,0,0,0,0,2,6,0,4,4,0,4,0,0,4,0,0,0,5,5,5,18,16,18,11,0,32,46,0,26,2,23,22,2,3
6/25/2021,35,3,4,8,6,6,9,2,4,0,0,0,16,19,0,11,2,6,7,0,9,0,0,1,0,0,1,1,0,0,2,1,0,0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,3,1,0,0,0,3,1,0,0
8/21/2020,430,5,21,60,139,88,46,54,29,11,3,0,242,186,2,229,17,56,93,14,21,0,0,0,1,1,1,1,1,0,3,2,0,4,0,0,1,0,0,1,0,1,3,5,4,3,4,0,12,8,1,11,0,6,3,1,0
3/22/2021,547,1,30,58,166,113,82,78,33,13,4,0,272,274,1,141,33,133,189,10,41,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,6,5,4,6,1,3,0,14,16,0,6,1,16,6,1,0
3/4/2020,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0
3/5/2020,1,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,3,3,0,0,0,3,3,0,0
4/28/2020,1323,56,174,68,247,232,253,247,156,68,52,0,635,688,0,694,17,283,137,58,134,0,0,0,3,5,9,10,29,0,23,33,0,13,5,26,12,0,0,2,10,18,21,40,28,29,26,0,73,101,0,70,7,61,30,6,0
11/9/2020,3230,14,145,386,833,617,529,430,252,118,65,0,1629,1586,15,1339,75,516,836,124,340,0,0,0,0,1,3,7,3,0,5,9,0,6,0,0,8,0,0,1,6,15,13,26,30,34,20,0,72,73,0,44,7,57,30,2,5
12/8/2020,2055,35,84,272,457,395,319,301,165,96,50,0,1060,988,7,851,74,359,409,102,260,0,1,2,4,5,6,5,12,0,13,22,0,13,4,12,6,0,0,2,7,9,12,16,15,11,12,0,47,37,0,24,4,32,16,4,4
7/11/2021,69,2,7,18,13,15,8,11,1,3,0,0,34,35,0,10,3,15,22,3,16,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,2,0,1,3,0,0,1,0,0,4,3,0,0,0,5,1,1,0
7/31/2020,392,2,24,46,112,82,64,42,31,8,7,0,208,181,3,193,6,78,81,8,26,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,4,5,1,2,7,3,1,0,13,11,0,8,1,12,3,0,0
6/2/2021,100,7,16,19,27,15,6,19,8,5,1,0,59,41,0,16,5,38,22,4,15,0,0,0,0,2,3,2,0,0,5,2,0,2,0,4,1,0,0,0,3,4,2,3,1,2,1,0,12,4,0,2,1,11,2,0,0
12/31/2020,971,22,71,89,251,199,141,119,79,56,37,0,491,477,3,276,39,141,362,44,109,0,0,0,0,2,3,11,6,0,10,12,0,9,0,8,5,0,0,2,1,5,6,12,17,12,16,0,33,38,0,12,2,35,18,4,0
5/2/2020,719,49,166,25,142,126,154,143,74,40,15,0,343,376,0,424,9,123,71,17,75,0,0,0,1,8,14,11,15,0,20,29,0,11,3,24,10,1,0,2,9,8,28,35,32,33,19,0,66,100,0,66,3,63,27,5,2
12/2/2020,2050,35,107,215,514,409,304,299,182,77,50,0,1069,976,5,839,91,355,474,67,224,0,1,0,1,6,5,8,14,0,19,16,0,13,3,13,4,2,0,1,5,7,17,11,18,21,27,0,53,54,0,26,1,44,30,4,2
12/20/2020,581,30,70,62,139,116,94,70,48,31,21,0,302,278,1,168,37,111,210,19,36,0,0,0,3,3,9,10,5,0,8,22,0,13,1,10,6,0,0,3,9,5,6,10,12,15,10,0,40,30,0,19,2,34,9,2,4
4/9/2020,575,25,150,9,83,102,103,129,74,40,35,0,259,316,0,189,24,221,94,24,23,0,0,0,0,3,7,5,10,0,13,12,0,5,1,14,5,0,0,2,5,12,17,34,32,28,20,0,64,86,0,31,6,80,28,4,1
9/4/2021,344,5,32,69,71,73,52,35,34,7,3,0,186,157,1,59,13,105,96,17,54,0,0,1,0,0,1,2,1,0,0,5,0,2,0,2,1,0,0,0,4,5,3,10,6,2,2,0,25,7,0,8,1,14,7,1,1
11/3/2021,520,7,36,144,98,104,58,56,32,17,11,0,279,234,7,64,11,164,164,35,82,0,0,2,1,0,0,0,4,0,4,3,0,2,1,3,1,0,0,0,3,7,1,6,6,8,5,0,22,14,0,5,0,15,11,2,3
9/22/2020,351,2,27,43,108,70,52,36,20,12,10,0,175,173,3,161,9,50,98,4,29,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,4,2,2,5,8,4,2,0,12,15,0,14,0,7,6,0,0
12/15/2020,1615,22,87,214,364,269,260,242,156,66,44,0,821,787,7,686,47,296,339,75,172,0,0,0,3,4,7,6,2,0,7,15,0,10,1,6,5,0,0,1,2,5,11,13,28,14,13,0,37,50,0,28,5,34,15,3,2
10/17/2021,200,10,11,38,42,49,25,18,12,10,6,0,116,84,0,31,10,35,88,15,21,0,0,1,1,0,1,4,3,0,3,7,0,1,1,5,3,0,0,0,2,1,0,3,3,0,2,0,7,4,0,2,0,6,3,0,0
4/3/2021,471,9,45,61,130,114,69,51,28,12,6,0,236,235,0,109,24,108,172,16,42,0,0,0,1,2,1,2,3,0,3,6,0,4,1,3,1,0,0,0,3,5,7,6,7,12,5,0,19,26,0,7,0,21,15,1,1
6/1/2020,234,21,63,21,51,35,32,35,17,17,26,0,137,97,0,97,8,58,45,8,18,0,0,0,1,2,4,4,10,0,12,9,0,6,1,10,4,0,0,2,3,11,7,9,7,11,13,0,28,35,0,19,1,29,13,0,1
12/29/2021,8995,11,227,1875,2022,1718,1243,982,658,319,172,6,4985,3898,112,2020,325,2124,1712,573,2241,0,0,1,0,3,2,0,5,0,6,5,0,1,0,8,2,0,0,13,25,22,13,30,45,39,40,0,119,108,0,35,5,131,42,5,9
5/2/2021,231,14,51,32,46,55,24,28,29,12,5,0,130,100,1,41,15,105,43,8,19,0,0,1,0,4,2,4,3,0,7,7,0,0,0,11,3,0,0,1,5,6,4,11,15,6,3,0,29,22,0,10,3,30,5,1,2
3/15/2021,368,6,34,43,108,70,63,30,34,12,8,0,201,167,0,96,25,85,113,20,29,0,0,0,0,0,4,0,2,0,3,3,0,3,0,2,1,0,0,1,3,2,3,4,12,4,5,0,23,11,0,7,3,11,7,4,2
5/17/2020,326,41,97,17,53,58,37,65,44,22,30,0,158,167,1,156,8,88,33,13,28,0,0,1,1,3,14,9,13,0,16,25,0,18,2,13,7,1,0,0,3,5,11,22,26,17,13,0,45,52,0,39,3,29,17,3,6
8/15/2021,290,5,32,49,63,81,34,30,20,8,5,0,141,148,1,59,21,74,96,7,33,0,1,0,1,2,0,1,0,0,2,3,0,0,0,4,1,0,0,1,3,4,6,5,7,3,3,0,13,19,0,11,0,15,4,0,2
8/19/2021,547,5,32,83,134,157,84,39,26,17,7,0,289,257,1,103,18,126,161,22,117,0,0,0,0,0,0,1,4,0,4,1,0,0,1,3,1,0,0,0,2,9,2,9,2,7,1,0,21,11,0,4,1,18,7,2,0
4/27/2020,1158,35,169,42,234,201,232,207,125,53,64,0,584,574,0,603,29,237,132,48,109,0,0,0,1,3,4,14,13,0,11,24,0,8,1,19,7,0,0,1,10,9,16,39,37,20,37,0,78,91,0,58,4,71,28,8,0
3/28/2020,248,4,131,2,27,54,36,44,38,28,19,0,138,110,0,37,7,141,44,10,9,0,0,0,0,2,0,1,1,0,1,3,0,1,0,2,1,0,0,1,5,10,18,33,21,22,21,0,69,62,0,22,2,85,16,6,0
11/6/2020,2795,10,124,342,802,573,412,336,217,71,42,0,1479,1311,5,1133,86,444,732,116,284,0,0,1,1,2,3,0,3,0,4,6,0,4,0,5,1,0,0,5,8,7,16,34,14,21,19,0,62,62,0,38,3,52,22,7,2
11/1/2020,734,6,74,77,184,152,114,96,53,36,22,0,394,339,1,206,40,119,259,33,77,0,0,0,0,0,3,1,2,0,3,3,0,2,0,3,1,0,0,2,7,3,7,6,14,20,15,0,34,40,0,26,2,26,16,3,1
3/21/2020,125,2,62,0,18,25,20,28,16,13,5,0,53,72,0,27,6,62,27,3,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,4,6,7,18,9,14,4,0,23,39,0,12,4,33,11,2,0
4/8/2021,860,6,64,146,243,191,124,86,52,11,7,0,457,401,2,250,35,233,247,25,70,0,0,0,2,0,0,2,2,0,3,3,0,1,0,3,1,0,1,2,2,7,6,20,18,6,3,0,30,34,0,13,2,37,8,1,3
,604,0,681,52,133,124,93,85,73,28,15,1,313,285,6,149,17,132,154,28,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,84,75,99,107,116,94,72,0,326,353,2,219,53,221,148,30,10
